datetime,open,high,low,close,volume,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close
2025-12-12T05:12:00-05:00,623.43,623.43,623.41,623.43,1299.0,623.29,623.46,623.29,623.4,623.33,623.49,623.33,623.44
2025-12-12T05:13:00-05:00,623.44,623.47,623.4,623.47,575.0,623.4,623.5,623.38,623.47,623.44,623.53,623.4,623.5
2025-12-12T05:14:00-05:00,623.56,623.57,623.54,623.54,557.0,623.47,623.56,623.46,623.47,623.5,623.58,623.5,623.5
2025-12-12T05:15:00-05:00,623.34,623.37,623.34,623.37,240.0,623.47,623.48,623.3,623.32,623.5,623.52,623.34,623.35
2025-12-12T05:16:00-05:00,623.31,623.31,623.28,623.29,1215.0,623.32,623.32,623.23,623.25,623.35,623.35,623.26,623.29
2025-12-12T05:17:00-05:00,623.26,623.26,623.07,623.13,1373.0,623.25,623.26,623.02,623.12,623.29,623.3,623.04,623.15
2025-12-12T05:18:00-05:00,623.12,623.12,622.93,622.94,1398.0,623.12,623.12,622.86,622.87,623.15,623.15,622.91,622.91
2025-12-12T05:19:00-05:00,622.85,622.94,622.85,622.94,502.0,622.87,622.97,622.81,622.89,622.91,623.01,622.86,622.92
2025-12-12T05:20:00-05:00,622.78,623.07,622.78,623.07,680.0,622.89,623.1,622.76,623.09,622.92,623.15,622.78,623.13
2025-12-12T05:21:00-05:00,623.14,623.14,623.05,623.05,941.0,623.09,623.16,623.02,623.02,623.13,623.2,623.05,623.06
2025-12-12T05:22:00-05:00,623.05,623.05,623.03,623.03,150.0,623.02,623.04,622.93,623.01,623.06,623.08,622.96,623.04
2025-12-12T05:23:00-05:00,623.03,623.03,622.97,623.03,893.0,623.01,623.05,622.95,623.02,623.04,623.1,622.99,623.06
2025-12-12T05:24:00-05:00,622.97,622.99,622.97,622.98,321.0,623.02,623.02,622.89,622.9,623.06,623.06,622.94,622.94
2025-12-12T05:25:00-05:00,622.86,622.86,622.86,622.86,80.0,622.9,622.92,622.81,622.83,622.94,622.96,622.86,622.87
2025-12-12T05:26:00-05:00,622.81,622.9,622.8,622.82,761.0,622.83,622.89,622.72,622.72,622.87,622.92,622.75,622.75
2025-12-12T05:27:00-05:00,622.59,622.72,622.59,622.72,471.0,622.72,622.72,622.55,622.71,622.75,622.76,622.57,622.76
2025-12-12T05:28:00-05:00,622.72,622.72,622.72,622.72,300.0,622.71,622.82,622.66,622.67,622.76,622.86,622.69,622.7
2025-12-12T05:29:00-05:00,622.68,622.74,622.68,622.74,350.0,622.67,622.72,622.64,622.67,622.7,622.77,622.66,622.7
2025-12-12T05:30:00-05:00,622.74,622.74,622.74,622.74,0.0,622.67,622.76,622.65,622.68,622.7,622.81,622.69,622.72
2025-12-12T05:31:00-05:00,622.74,622.74,622.74,622.74,0.0,622.68,622.77,622.68,622.77,622.72,622.8,622.72,622.8
2025-12-12T05:32:00-05:00,622.66,622.68,622.59,622.59,556.0,622.77,622.77,622.51,622.51,622.8,622.8,622.55,622.55
2025-12-12T05:33:00-05:00,622.64,622.64,622.62,622.63,494.0,622.51,622.65,622.51,622.64,622.55,622.69,622.55,622.68
2025-12-12T05:34:00-05:00,622.59,622.59,622.59,622.59,170.0,622.64,622.65,622.57,622.58,622.68,622.69,622.59,622.63
2025-12-12T05:35:00-05:00,622.58,622.58,622.57,622.57,128.0,622.58,622.6,622.5,622.52,622.63,622.64,622.55,622.56
2025-12-12T05:36:00-05:00,622.48,622.48,622.4,622.4,3783.0,622.52,622.52,622.39,622.39,622.56,622.56,622.4,622.42
2025-12-12T05:37:00-05:00,622.35,622.38,622.26,622.38,549.0,622.39,622.39,622.23,622.36,622.42,622.43,622.28,622.39
2025-12-12T05:38:00-05:00,622.38,622.38,622.25,622.31,1494.0,622.36,622.4,622.2,622.31,622.39,622.44,622.22,622.36
2025-12-12T05:39:00-05:00,622.23,622.38,622.23,622.38,1126.0,622.31,622.33,622.21,622.32,622.36,622.38,622.25,622.35
2025-12-12T05:40:00-05:00,622.33,622.4,622.29,622.32,2020.0,622.32,622.37,622.27,622.33,622.35,622.4,622.29,622.38
2025-12-12T05:41:00-05:00,622.32,622.32,622.32,622.32,0.0,622.33,622.36,622.28,622.36,622.38,622.4,622.3,622.39
2025-12-12T05:42:00-05:00,622.39,622.5,622.39,622.5,403.0,622.36,622.51,622.34,622.47,622.39,622.55,622.36,622.52
2025-12-12T05:43:00-05:00,622.47,622.55,622.47,622.55,243.0,622.47,622.57,622.46,622.57,622.52,622.61,622.49,622.6
2025-12-12T05:44:00-05:00,622.49,622.73,622.49,622.73,1026.0,622.57,622.72,622.46,622.7,622.6,622.77,622.5,622.74
2025-12-12T05:45:00-05:00,622.7,622.73,622.66,622.7,1264.0,622.7,622.7,622.61,622.67,622.74,622.74,622.64,622.69
2025-12-12T05:46:00-05:00,622.61,622.61,622.61,622.61,221.0,622.67,622.67,622.58,622.6,622.69,622.72,622.6,622.64
2025-12-12T05:47:00-05:00,622.69,622.71,622.67,622.67,526.0,622.6,622.72,622.6,622.72,622.64,622.77,622.63,622.75
2025-12-12T05:48:00-05:00,622.78,622.8,622.76,622.76,1629.0,622.72,622.8,622.7,622.73,622.75,622.83,622.74,622.77
2025-12-12T05:49:00-05:00,622.7,622.73,622.65,622.73,1756.0,622.73,622.73,622.62,622.72,622.77,622.77,622.65,622.77
2025-12-12T05:50:00-05:00,622.76,622.76,622.76,622.76,771.0,622.72,622.76,622.66,622.68,622.77,622.8,622.7,622.71
2025-12-12T05:51:00-05:00,622.66,622.71,622.66,622.71,122.0,622.68,622.75,622.63,622.75,622.71,622.8,622.66,622.8
2025-12-12T05:52:00-05:00,622.8,622.81,622.8,622.81,1706.0,622.75,622.85,622.73,622.75,622.8,622.89,622.78,622.79
2025-12-12T05:53:00-05:00,622.77,622.79,622.77,622.79,330.0,622.75,622.77,622.73,622.74,622.79,622.8,622.76,622.77
2025-12-12T05:54:00-05:00,622.73,622.74,622.71,622.71,1635.0,622.74,622.74,622.67,622.69,622.77,622.78,622.72,622.72
2025-12-12T05:55:00-05:00,622.75,622.75,622.75,622.75,300.0,622.69,622.85,622.69,622.84,622.72,622.89,622.72,622.88
2025-12-12T05:56:00-05:00,622.75,622.75,622.75,622.75,0.0,622.84,622.85,622.75,622.75,622.88,622.89,622.78,622.78
2025-12-12T05:57:00-05:00,622.73,622.75,622.68,622.75,287.0,622.75,622.77,622.67,622.73,622.78,622.8,622.69,622.76
2025-12-12T05:58:00-05:00,622.71,622.71,622.7,622.7,92.0,622.73,622.73,622.63,622.66,622.76,622.77,622.66,622.69
2025-12-12T05:59:00-05:00,622.69,622.69,622.64,622.64,250.0,622.66,622.66,622.6,622.64,622.69,622.72,622.63,622.67
2025-12-12T06:00:00-05:00,622.65,622.69,622.62,622.62,1058.0,622.64,622.68,622.57,622.58,622.67,622.71,622.61,622.62
2025-12-12T06:01:00-05:00,622.62,622.64,622.62,622.64,329.0,622.58,622.64,622.52,622.6,622.62,622.68,622.54,622.62
2025-12-12T06:02:00-05:00,622.54,622.55,622.5,622.52,2841.0,622.6,622.61,622.47,622.54,622.62,622.65,622.49,622.56
2025-12-12T06:03:00-05:00,622.52,622.58,622.52,622.54,1040.0,622.54,622.59,622.51,622.55,622.56,622.63,622.53,622.59
2025-12-12T06:04:00-05:00,622.59,622.59,622.56,622.56,290.0,622.55,622.57,622.51,622.52,622.59,622.62,622.53,622.56
2025-12-12T06:05:00-05:00,622.54,622.54,622.52,622.52,385.0,622.52,622.54,622.5,622.53,622.56,622.59,622.53,622.54
2025-12-12T06:06:00-05:00,622.52,622.52,622.52,622.52,0.0,622.53,622.57,622.47,622.53,622.54,622.6,622.5,622.56
2025-12-12T06:07:00-05:00,622.46,622.48,622.36,622.36,430.0,622.53,622.54,622.24,622.24,622.56,622.58,622.27,622.28
2025-12-12T06:08:00-05:00,622.27,622.32,622.26,622.27,710.0,622.24,622.32,622.21,622.22,622.28,622.36,622.24,622.27
2025-12-12T06:09:00-05:00,622.21,622.36,622.2,622.36,3320.0,622.22,622.37,622.2,622.3,622.27,622.42,622.2,622.33
2025-12-12T06:10:00-05:00,622.34,622.34,622.34,622.34,80.0,622.3,622.39,622.22,622.35,622.33,622.44,622.25,622.39
2025-12-12T06:11:00-05:00,622.42,622.54,622.42,622.54,249.0,622.35,622.51,622.35,622.43,622.39,622.56,622.38,622.46
2025-12-12T06:12:00-05:00,622.41,622.41,622.4,622.4,176.0,622.43,622.43,622.35,622.37,622.46,622.46,622.38,622.42
2025-12-12T06:13:00-05:00,622.41,622.41,622.41,622.41,50.0,622.37,622.44,622.35,622.38,622.42,622.49,622.37,622.42
2025-12-12T06:14:00-05:00,622.42,622.54,622.38,622.54,468.0,622.38,622.51,622.36,622.51,622.42,622.55,622.39,622.54
2025-12-12T06:15:00-05:00,622.52,622.62,622.52,622.6,2060.0,622.51,622.64,622.48,622.64,622.54,622.7,622.52,622.7
2025-12-12T06:16:00-05:00,622.64,622.64,622.64,622.64,200.0,622.64,622.68,622.58,622.62,622.7,622.73,622.62,622.66
2025-12-12T06:17:00-05:00,622.64,622.64,622.64,622.64,0.0,622.62,622.66,622.6,622.65,622.66,622.71,622.64,622.68
2025-12-12T06:18:00-05:00,622.65,622.7,622.65,622.69,862.0,622.65,622.71,622.59,622.6,622.68,622.72,622.65,622.65
2025-12-12T06:19:00-05:00,622.69,622.72,622.69,622.71,443.0,622.6,622.72,622.6,622.68,622.65,622.74,622.65,622.71
2025-12-12T06:20:00-05:00,622.71,622.71,622.71,622.71,0.0,622.68,622.74,622.68,622.71,622.71,622.78,622.71,622.74
2025-12-12T06:21:00-05:00,622.7,622.7,622.63,622.63,360.0,622.71,622.71,622.61,622.63,622.74,622.74,622.64,622.67
2025-12-12T06:22:00-05:00,622.5,622.5,622.45,622.45,130.0,622.63,622.63,622.43,622.43,622.67,622.67,622.46,622.46
2025-12-12T06:23:00-05:00,622.43,622.5,622.43,622.5,547.0,622.43,622.53,622.4,622.53,622.46,622.57,622.42,622.56
2025-12-12T06:24:00-05:00,622.53,622.57,622.44,622.44,583.0,622.53,622.57,622.41,622.44,622.56,622.62,622.45,622.48
2025-12-12T06:25:00-05:00,622.54,622.54,622.5,622.5,270.0,622.44,622.55,622.44,622.48,622.48,622.6,622.48,622.51
2025-12-12T06:26:00-05:00,622.51,622.51,622.4,622.48,586.0,622.48,622.49,622.37,622.46,622.51,622.52,622.4,622.5
2025-12-12T06:27:00-05:00,622.48,622.48,622.48,622.48,0.0,622.46,622.54,622.42,622.52,622.5,622.58,622.47,622.56
2025-12-12T06:28:00-05:00,622.48,622.48,622.48,622.48,0.0,622.52,622.52,622.41,622.44,622.56,622.56,622.44,622.47
2025-12-12T06:29:00-05:00,622.41,622.41,622.35,622.35,674.0,622.44,622.44,622.3,622.34,622.47,622.47,622.34,622.37
2025-12-12T06:30:00-05:00,622.47,622.47,622.47,622.47,100.0,622.34,622.43,622.32,622.42,622.37,622.49,622.35,622.46
2025-12-12T06:31:00-05:00,622.42,622.47,622.42,622.47,553.0,622.42,622.48,622.39,622.48,622.46,622.52,622.42,622.52
2025-12-12T06:32:00-05:00,622.6,622.61,622.57,622.61,957.0,622.48,622.6,622.46,622.58,622.52,622.64,622.5,622.61
2025-12-12T06:33:00-05:00,622.45,622.45,622.4,622.4,91.0,622.58,622.58,622.34,622.37,622.61,622.62,622.37,622.41
2025-12-12T06:34:00-05:00,622.38,622.4,622.36,622.4,1614.0,622.37,622.4,622.3,622.31,622.41,622.43,622.33,622.35
2025-12-12T06:35:00-05:00,622.33,622.38,622.3,622.3,2451.0,622.31,622.35,622.24,622.24,622.35,622.39,622.26,622.26
2025-12-12T06:36:00-05:00,622.2,622.26,621.91,622.0,9675.0,622.24,622.26,621.89,621.99,622.26,622.3,621.93,622.02
2025-12-12T06:37:00-05:00,621.95,621.97,621.82,621.89,4719.0,621.99,621.99,621.71,621.86,622.02,622.02,621.75,621.9
2025-12-12T06:38:00-05:00,621.86,621.86,621.81,621.84,865.0,621.86,621.89,621.76,621.79,621.9,621.92,621.8,621.83
2025-12-12T06:39:00-05:00,621.81,621.81,621.67,621.67,460.0,621.79,621.81,621.65,621.67,621.83,621.85,621.67,621.72
2025-12-12T06:40:00-05:00,621.76,621.94,621.76,621.88,2792.0,621.67,621.96,621.66,621.84,621.72,621.98,621.71,621.87
2025-12-12T06:41:00-05:00,621.83,621.93,621.83,621.93,504.0,621.84,621.99,621.78,621.93,621.87,622.04,621.81,621.97
2025-12-12T06:42:00-05:00,622.03,622.1,622.0,622.06,1265.0,621.93,622.09,621.93,622.04,621.97,622.13,621.97,622.08
2025-12-12T06:43:00-05:00,622.08,622.15,621.94,622.15,1389.0,622.04,622.15,621.94,622.13,622.08,622.19,621.98,622.17
2025-12-12T06:44:00-05:00,622.1,622.1,622.0,622.0,638.0,622.13,622.13,621.96,621.96,622.17,622.17,622.0,622.0
2025-12-12T06:45:00-05:00,622.1,622.1,622.1,622.1,91.0,621.96,622.09,621.96,622.07,622.0,622.12,622.0,622.1
2025-12-12T06:46:00-05:00,622.09,622.11,622.06,622.06,1025.0,622.07,622.09,621.91,621.91,622.1,622.12,621.94,621.95
2025-12-12T06:47:00-05:00,621.92,621.92,621.86,621.86,304.0,621.91,621.96,621.79,621.8,621.95,622.01,621.83,621.83
2025-12-12T06:48:00-05:00,621.78,621.78,621.59,621.59,3604.0,621.8,621.81,621.55,621.58,621.83,621.84,621.61,621.61
2025-12-12T06:49:00-05:00,621.55,621.6,621.5,621.51,1695.0,621.58,621.6,621.5,621.5,621.61,621.65,621.52,621.53
2025-12-12T06:50:00-05:00,621.5,621.62,621.49,621.53,3542.0,621.5,621.62,621.43,621.52,621.53,621.65,621.48,621.56
2025-12-12T06:51:00-05:00,621.52,621.67,621.51,621.51,1451.0,621.52,621.66,621.47,621.47,621.56,621.7,621.5,621.51
2025-12-12T06:52:00-05:00,621.49,621.73,621.45,621.73,2299.0,621.47,621.72,621.41,621.72,621.51,621.77,621.44,621.76
2025-12-12T06:53:00-05:00,621.64,621.64,621.61,621.61,92.0,621.72,621.73,621.58,621.58,621.76,621.78,621.61,621.62
2025-12-12T06:54:00-05:00,621.53,621.65,621.53,621.65,10544.0,621.58,621.68,621.5,621.66,621.62,621.73,621.53,621.71
2025-12-12T06:55:00-05:00,621.62,621.75,621.62,621.74,1115.0,621.66,621.74,621.6,621.71,621.71,621.78,621.63,621.74
2025-12-12T06:56:00-05:00,621.75,621.84,621.72,621.84,1757.0,621.71,621.84,621.7,621.83,621.74,621.88,621.72,621.88
2025-12-12T06:57:00-05:00,621.83,621.95,621.83,621.95,8205.0,621.83,621.93,621.82,621.91,621.88,621.98,621.84,621.97
2025-12-12T06:58:00-05:00,621.96,621.96,621.85,621.85,1334.0,621.91,621.94,621.83,621.84,621.97,621.99,621.86,621.88
2025-12-12T06:59:00-05:00,621.84,621.91,621.84,621.87,676.0,621.84,621.91,621.79,621.9,621.88,621.94,621.83,621.94
2025-12-12T07:00:00-05:00,621.93,621.99,621.67,621.7,6326.0,621.9,621.95,621.65,621.66,621.94,622.0,621.68,621.71
2025-12-12T07:01:00-05:00,621.65,621.79,621.65,621.75,1789.0,621.66,621.85,621.6,621.78,621.71,621.91,621.63,621.82
2025-12-12T07:02:00-05:00,621.81,621.81,621.7,621.76,1665.0,621.78,621.81,621.69,621.71,621.82,621.84,621.71,621.76
2025-12-12T07:03:00-05:00,621.72,621.9,621.61,621.9,2992.0,621.71,621.89,621.57,621.88,621.76,621.92,621.6,621.92
2025-12-12T07:04:00-05:00,621.98,622.0,621.78,621.78,722.0,621.88,621.98,621.73,621.74,621.92,622.02,621.76,621.78
2025-12-12T07:05:00-05:00,621.75,621.92,621.74,621.92,1537.0,621.74,621.9,621.72,621.85,621.78,621.94,621.74,621.89
2025-12-12T07:06:00-05:00,621.86,622.0,621.84,621.9,7097.0,621.85,621.94,621.83,621.92,621.89,621.99,621.86,621.96
2025-12-12T07:07:00-05:00,621.94,621.94,621.84,621.85,4318.0,621.92,621.92,621.81,621.81,621.96,621.96,621.85,621.85
2025-12-12T07:08:00-05:00,621.84,622.0,621.8,622.0,3432.0,621.81,621.97,621.79,621.94,621.85,622.0,621.84,621.97
2025-12-12T07:09:00-05:00,621.97,622.17,621.97,622.16,12626.0,621.94,622.16,621.94,622.16,621.97,622.19,621.97,622.19
2025-12-12T07:10:00-05:00,622.16,622.28,622.15,622.26,16479.0,622.16,622.28,622.13,622.23,622.19,622.29,622.16,622.28
2025-12-12T07:11:00-05:00,622.23,622.37,622.2,622.33,6678.0,622.23,622.33,622.2,622.3,622.28,622.37,622.22,622.34
2025-12-12T07:12:00-05:00,622.32,622.38,622.28,622.37,2289.0,622.3,622.38,622.26,622.35,622.34,622.41,622.31,622.39
2025-12-12T07:13:00-05:00,622.36,622.37,622.36,622.37,767.0,622.35,622.38,622.32,622.35,622.39,622.42,622.35,622.39
2025-12-12T07:14:00-05:00,622.39,622.4,622.35,622.4,1836.0,622.35,622.41,622.32,622.37,622.39,622.42,622.35,622.4
2025-12-12T07:15:00-05:00,622.37,622.37,622.28,622.29,998.0,622.37,622.37,622.25,622.26,622.4,622.4,622.29,622.3
2025-12-12T07:16:00-05:00,622.25,622.32,622.23,622.32,1333.0,622.26,622.36,622.21,622.34,622.3,622.38,622.26,622.37
2025-12-12T07:17:00-05:00,622.36,622.36,622.3,622.3,255.0,622.34,622.37,622.25,622.26,622.37,622.39,622.3,622.3
2025-12-12T07:18:00-05:00,622.37,622.43,622.37,622.39,2621.0,622.26,622.44,622.21,622.37,622.3,622.46,622.27,622.41
2025-12-12T07:19:00-05:00,622.39,622.41,622.36,622.38,2247.0,622.37,622.41,622.29,622.36,622.41,622.45,622.32,622.4
2025-12-12T07:20:00-05:00,622.36,622.4,622.35,622.4,3300.0,622.36,622.4,622.33,622.34,622.4,622.43,622.36,622.38
2025-12-12T07:21:00-05:00,622.31,622.35,622.27,622.29,2101.0,622.34,622.34,622.26,622.29,622.38,622.38,622.31,622.31
2025-12-12T07:22:00-05:00,622.29,622.33,622.2,622.24,15485.0,622.29,622.33,622.15,622.24,622.31,622.35,622.19,622.27
2025-12-12T07:23:00-05:00,622.27,622.4,622.27,622.4,580.0,622.24,622.41,622.23,622.4,622.27,622.42,622.27,622.41
2025-12-12T07:24:00-05:00,622.43,622.48,622.29,622.48,1258.0,622.4,622.5,622.29,622.47,622.41,622.51,622.33,622.5
2025-12-12T07:25:00-05:00,622.47,622.48,622.44,622.48,1062.0,622.47,622.48,622.4,622.47,622.5,622.5,622.44,622.5
2025-12-12T07:26:00-05:00,622.5,622.66,622.5,622.57,912.0,622.47,622.65,622.47,622.54,622.5,622.67,622.5,622.59
2025-12-12T07:27:00-05:00,622.56,622.56,622.46,622.46,2657.0,622.54,622.56,622.44,622.45,622.59,622.59,622.47,622.47
2025-12-12T07:28:00-05:00,622.41,622.5,622.41,622.5,589.0,622.45,622.49,622.4,622.48,622.47,622.52,622.43,622.52
2025-12-12T07:29:00-05:00,622.52,622.57,622.52,622.54,727.0,622.48,622.57,622.44,622.44,622.52,622.59,622.48,622.48
2025-12-12T07:30:00-05:00,622.45,622.47,622.41,622.41,760.0,622.44,622.47,622.36,622.4,622.48,622.5,622.41,622.45
2025-12-12T07:31:00-05:00,622.34,622.4,622.33,622.4,286.0,622.4,622.4,622.3,622.32,622.45,622.45,622.34,622.36
2025-12-12T07:32:00-05:00,622.3,622.44,622.28,622.44,8732.0,622.32,622.42,622.27,622.42,622.36,622.45,622.3,622.45
2025-12-12T07:33:00-05:00,622.45,622.51,622.42,622.45,2446.0,622.42,622.49,622.41,622.44,622.45,622.51,622.44,622.48
2025-12-12T07:34:00-05:00,622.4,622.44,622.4,622.44,360.0,622.44,622.45,622.4,622.41,622.48,622.48,622.44,622.46
2025-12-12T07:35:00-05:00,622.44,622.44,622.34,622.35,811.0,622.41,622.43,622.31,622.32,622.46,622.49,622.34,622.36
2025-12-12T07:36:00-05:00,622.32,622.32,622.22,622.29,7490.0,622.32,622.33,622.21,622.27,622.36,622.38,622.27,622.32
2025-12-12T07:37:00-05:00,622.3,622.3,622.23,622.28,1285.0,622.27,622.32,622.21,622.25,622.32,622.37,622.26,622.29
2025-12-12T07:38:00-05:00,622.25,622.31,622.25,622.31,863.0,622.25,622.31,622.23,622.26,622.29,622.35,622.27,622.31
2025-12-12T07:39:00-05:00,622.25,622.25,622.25,622.25,120.0,622.26,622.28,622.24,622.28,622.31,622.31,622.28,622.3
2025-12-12T07:40:00-05:00,622.29,622.3,622.28,622.28,355.0,622.28,622.28,622.24,622.24,622.3,622.31,622.29,622.29
2025-12-12T07:41:00-05:00,622.26,622.31,622.26,622.31,995.0,622.24,622.31,622.22,622.26,622.29,622.33,622.26,622.3
2025-12-12T07:42:00-05:00,622.2,622.24,622.19,622.24,1176.0,622.26,622.3,622.18,622.25,622.3,622.34,622.2,622.3
2025-12-12T07:43:00-05:00,622.21,622.21,622.18,622.18,100.0,622.25,622.27,622.11,622.14,622.3,622.33,622.15,622.19
2025-12-12T07:44:00-05:00,622.19,622.19,622.0,622.0,1595.0,622.14,622.2,621.96,621.96,622.19,622.23,622.0,622.0
2025-12-12T07:45:00-05:00,621.98,622.16,621.98,622.16,2272.0,621.96,622.14,621.95,622.14,622.0,622.18,621.99,622.18
2025-12-12T07:46:00-05:00,622.17,622.17,621.98,621.98,3684.0,622.14,622.16,621.95,621.95,622.18,622.2,621.98,621.98
2025-12-12T07:47:00-05:00,621.95,622.09,621.88,621.95,1948.0,621.95,622.09,621.85,622.01,621.98,622.12,621.88,622.05
2025-12-12T07:48:00-05:00,622.01,622.05,621.97,622.05,2593.0,622.01,622.04,621.95,622.02,622.05,622.07,621.99,622.06
2025-12-12T07:49:00-05:00,622.1,622.12,622.0,622.08,9458.0,622.02,622.12,621.99,622.06,622.06,622.17,622.0,622.09
2025-12-12T07:50:00-05:00,622.08,622.25,622.06,622.24,6114.0,622.06,622.24,622.04,622.22,622.09,622.27,622.08,622.24
2025-12-12T07:51:00-05:00,622.28,622.28,622.18,622.18,1144.0,622.22,622.28,622.15,622.19,622.24,622.31,622.19,622.24
2025-12-12T07:52:00-05:00,622.21,622.22,622.09,622.09,8611.0,622.19,622.24,622.06,622.06,622.24,622.27,622.09,622.09
2025-12-12T07:53:00-05:00,622.08,622.17,622.03,622.17,3543.0,622.06,622.15,622.01,622.12,622.09,622.19,622.06,622.17
2025-12-12T07:54:00-05:00,622.11,622.8,622.08,622.79,18921.0,622.12,622.81,622.04,622.72,622.17,622.85,622.09,622.77
2025-12-12T07:55:00-05:00,622.72,622.97,622.61,622.81,15532.0,622.72,622.94,622.58,622.73,622.77,622.97,622.61,622.76
2025-12-12T07:56:00-05:00,622.67,622.75,622.53,622.53,13088.0,622.73,622.75,622.49,622.5,622.76,622.8,622.52,622.52
2025-12-12T07:57:00-05:00,622.54,622.61,622.39,622.45,10077.0,622.5,622.58,622.38,622.42,622.52,622.64,622.39,622.44
2025-12-12T07:58:00-05:00,622.46,622.61,622.41,622.41,5115.0,622.42,622.61,622.39,622.42,622.44,622.66,622.41,622.45
2025-12-12T07:59:00-05:00,622.4,622.4,622.17,622.28,8816.0,622.42,622.42,622.15,622.25,622.45,622.45,622.19,622.28
2025-12-12T08:00:00-05:00,621.83,625.57,621.56,622.24,124201.0,622.25,622.43,622.03,622.22,622.28,622.47,622.08,622.27
2025-12-12T08:01:00-05:00,622.22,626.05,622.1,626.05,13031.0,622.22,622.35,622.03,622.32,622.27,622.4,622.09,622.36
2025-12-12T08:02:00-05:00,622.32,625.37,622.3,622.43,10998.0,622.32,622.43,622.25,622.41,622.36,622.47,622.29,622.46
2025-12-12T08:03:00-05:00,622.43,622.48,622.35,622.35,5704.0,622.41,622.46,622.27,622.27,622.46,622.5,622.31,622.31
2025-12-12T08:04:00-05:00,622.31,622.35,622.26,622.32,2695.0,622.27,622.32,622.24,622.31,622.31,622.36,622.28,622.35
2025-12-12T08:05:00-05:00,622.33,622.37,622.3,622.34,3337.0,622.31,622.34,622.26,622.33,622.35,622.37,622.29,622.37
2025-12-12T08:06:00-05:00,622.31,622.42,622.3,622.32,2182.0,622.33,622.4,622.29,622.32,622.37,622.43,622.31,622.34
2025-12-12T08:07:00-05:00,622.32,622.42,622.24,622.37,1186.0,622.32,622.4,622.23,622.35,622.34,622.43,622.26,622.39
2025-12-12T08:08:00-05:00,622.36,622.6,622.35,622.57,3105.0,622.35,622.6,622.33,622.57,622.39,622.64,622.36,622.61
2025-12-12T08:09:00-05:00,622.61,622.7,622.58,622.66,2843.0,622.57,622.68,622.57,622.68,622.61,622.7,622.6,622.7
2025-12-12T08:10:00-05:00,622.7,622.76,622.69,622.76,2190.0,622.68,622.76,622.63,622.76,622.7,622.78,622.66,622.78
2025-12-12T08:11:00-05:00,622.76,622.85,622.69,622.82,8682.0,622.76,622.82,622.68,622.78,622.78,622.87,622.7,622.82
2025-12-12T08:12:00-05:00,622.82,623.0,622.8,622.98,8328.0,622.78,622.97,622.78,622.97,622.82,623.0,622.81,623.0
2025-12-12T08:13:00-05:00,623.0,623.0,622.7,622.72,4866.0,622.97,622.98,622.68,622.7,623.0,623.0,622.7,622.72
2025-12-12T08:14:00-05:00,622.7,622.8,622.7,622.77,5656.0,622.7,622.78,622.68,622.74,622.72,622.81,622.69,622.78
2025-12-12T08:15:00-05:00,622.78,622.82,622.72,622.82,947.0,622.74,622.8,622.68,622.79,622.78,622.83,622.72,622.82
2025-12-12T08:16:00-05:00,622.8,622.83,622.73,622.74,1864.0,622.79,622.83,622.71,622.71,622.82,622.85,622.75,622.75
2025-12-12T08:17:00-05:00,622.75,622.75,622.69,622.7,1590.0,622.71,622.72,622.68,622.68,622.75,622.76,622.7,622.71
2025-12-12T08:18:00-05:00,622.68,622.71,622.63,622.65,3402.0,622.68,622.69,622.62,622.64,622.71,622.73,622.64,622.68
2025-12-12T08:19:00-05:00,622.65,622.71,622.62,622.71,5885.0,622.64,622.72,622.61,622.72,622.68,622.74,622.63,622.74
2025-12-12T08:20:00-05:00,622.71,622.77,622.7,622.73,1284.0,622.72,622.77,622.68,622.72,622.74,622.81,622.71,622.75
2025-12-12T08:21:00-05:00,622.73,622.75,622.7,622.75,1157.0,622.72,622.73,622.66,622.73,622.75,622.76,622.69,622.76
2025-12-12T08:22:00-05:00,622.76,622.76,622.65,622.65,3206.0,622.73,622.76,622.62,622.64,622.76,622.8,622.66,622.67
2025-12-12T08:23:00-05:00,622.67,622.75,622.66,622.75,1274.0,622.64,622.74,622.62,622.74,622.67,622.78,622.66,622.77
2025-12-12T08:24:00-05:00,622.77,622.87,622.73,622.82,3048.0,622.74,622.87,622.7,622.83,622.77,622.89,622.73,622.86
2025-12-12T08:25:00-05:00,622.85,623.03,622.85,623.02,7257.0,622.83,623.02,622.81,622.99,622.86,623.05,622.85,623.01
2025-12-12T08:26:00-05:00,622.99,622.99,622.86,622.93,4504.0,622.99,622.99,622.82,622.93,623.01,623.01,622.85,622.94
2025-12-12T08:27:00-05:00,622.93,623.0,622.8,622.81,3574.0,622.93,622.99,622.75,622.78,622.94,623.01,622.78,622.81
2025-12-12T08:28:00-05:00,622.77,622.82,622.73,622.81,3381.0,622.78,622.8,622.69,622.78,622.81,622.84,622.72,622.82
2025-12-12T08:29:00-05:00,622.78,622.83,622.66,622.75,5633.0,622.78,622.81,622.66,622.73,622.82,622.83,622.67,622.77
2025-12-12T08:30:00-05:00,622.8,622.82,622.7,622.78,5343.0,622.73,622.79,622.68,622.76,622.77,622.83,622.7,622.79
2025-12-12T08:31:00-05:00,622.8,622.87,622.73,622.73,7304.0,622.76,622.86,622.7,622.71,622.79,622.88,622.73,622.73
